EntityIdx,SiteLocation
Site-10149,1875.16918031245,5752.52749285811
Site-10150,2549.98749236519,5441.14470015845
Site-10151,787.407340235708,6067.62435036315
Site-10152,1134.55445777372,5671.92728877485
Site-10153,1448.76453506356,4844.38722222274
Site-10154,819.054697897074,5667.00158754212
Site-10155,966.747342034514,5862.1056460979
Site-10156,666.106160470593,5546.0482274319
Site-10157,1464.12686664472,4752.91206284597
Site-10158,1078.17819802591,5403.05517729672
Site-10159,880.166745791755,5719.19891883196
Site-10160,1869.59583713383,5059.61836926844
Site-10161,796.242892000316,5471.70463070752
Site-10162,1689.23974650506,4001.84744991944
Site-10163,2411.19041163125,3272.27724514992
Site-10164,2232.03411525422,3157.89228681103
Site-10165,2117.35409929881,3121.06382399317
Site-10166,1967.16442353294,5547.30117075478
Site-10167,684.127448014113,5470.28664678628
Site-10168,1976.35691808971,5944.43520437556
Site-10169,1076.46993281664,5712.65342355821
Site-10170,817.05462881824,5456.84651712168
Site-10171,705.675158503511,5484.52989094621
Site-10172,778.798581202411,6002.19218137292
Site-10173,1232.87498250754,5672.36618744512
Site-10174,2333.23721319168,3335.58885112518
Site-10175,2070.5363424291,5377.33242333362
Site-10176,1291.20430949875,5012.68518967554
Site-10177,1004.7731371143,5298.77899164745
Site-10178,2333.23721319168,3439.10912962882
Site-10179,2276.86274694604,3439.10912962882
Site-10180,1939.92605293684,5901.77206405673
Site-10181,819.054697897074,5825.88003300711
Site-10182,2979.32597687031,5424.07797916689
Site-10183,1281.06965421438,4993.16105695687
Site-10184,1596.8658037634,3577.84328435723
Site-10185,2400.55335673971,3336.83042436384
Site-10186,1939.92605293684,5944.43520437556
Site-10187,1989.18525260377,5077.74626283123
Site-10188,1484.35016695348,4769.71685074255
Site-10189,1575.37439604829,3577.84328435723
Site-10190,1875.16918031245,5796.65020866443
Site-10191,2298.03829611916,3507.60100721181
Site-10192,703.900448194649,5695.47839815224
Site-10193,985.099176666718,5872.7531917106
Site-10194,1885.90311512601,5730.46613495496
Site-10195,919.968745227106,5448.68209362213
Site-10196,1222.49118591806,5276.91492191402
Site-10197,1976.35691808971,5944.43520437556
Site-10198,1939.92605293684,5901.77206405673
Site-10199,845.28050835211,5396.23424175857
Site-10200,2397.16429516342,3485.34232667757
Site-10201,2030.34902551809,5538.08774334111
Site-10202,996.017358326271,5440.71418227155
Site-10203,1269.88996950178,5672.36618744512
Site-10204,2220.14007645919,5442.0612387331
Site-10205,2422.2001417259,3496.48378521775
Site-10206,715.968313850309,5404.3246783053
Site-10207,2164.11381445476,3283.82871187336
Site-10208,1291.20430949875,5012.68518967554
Site-10209,2048.60158116997,5369.37829443882
Site-10210,2075.90088718671,3110.35142078222
Site-10211,2413.70715295007,3207.59960656345
Site-10212,1448.76453506356,4882.34049915704
Site-10213,1575.37439604829,3728.04030021572
Site-10214,2397.16429516342,3485.34232667757
Site-10215,1365.47700486153,3488.97960807367
Site-10216,704.40967610278,5546.0482274319
Site-10217,1592.76098821303,5177.96908393298
Site-10218,696.128110719598,5727.22873144083
Site-10219,1004.96102888061,5463.3158829075
Site-10220,772.959819235481,5586.26042395696
Site-10221,1564.60908577421,5373.20470109606
Site-10222,772.018155018911,5825.88003300711
Site-10223,1958.39419861071,3998.23279322243
Site-10224,2322.90202097062,5441.57653924731
Site-10225,2287.69401270804,3166.39483141291
Site-10226,704.40967610278,5596.08881721244
Site-10227,1151.16524570037,5692.69378147679
Site-10228,2730.3595132365,5370.17032412124
Site-10229,919.953027757752,5667.01328497958
Site-10230,694.00346780495,5396.81650641037
Site-10231,1885.90311512601,5818.71156656759
Site-10232,2405.78939939584,3179.21132709989
Site-10233,2224.30659153366,5377.32919152596
Site-10234,1281.06965421438,4993.16105695687
Site-10235,929.899598249251,5732.24532729506
Site-10236,2336.84796479983,3166.39483141291
Site-10237,903.595707138569,5597.50072959864
Site-10238,2572.14760151002,5448.80408492389
Site-10239,2549.98749236519,5441.14470015845
Site-10240,1026.36923271697,5298.77899164745
Site-10241,2924.54102523191,5373.83787620263
Site-10242,1949.94861531446,3980.01908013231
Site-10243,705.675158503511,5456.04340262636
Site-10244,1291.20430949875,5012.68518967554
Site-10245,2079.44215724918,3304.61493348333
Site-10246,1823.90687155716,5946.73687595516
Site-10247,796.678765059091,5396.23424175857
Site-10248,1955.42005968174,5198.19721283896
Site-10249,1116.07265035318,5295.11306709143
Site-10250,866.091240775236,5825.88003300711
Site-10251,2417.61380939549,3095.71414922859
Site-10252,1012.8830330503,5671.33031095651
Site-10253,2466.62993469489,5441.57653924731
Site-10254,1754.42415151609,6024.56579294492
Site-10255,2572.14760151002,5448.80408492389
Site-10256,2826.73216187268,5373.83787620263
Site-10257,2237.1702381993,5433.92156913335
Site-10258,1390.45949252103,3993.19349557192
Site-10259,1946.10288953789,5556.51459816845
Site-10260,1539.25781710155,5211.22748205071
Site-10261,1725.37387179475,6016.26845721326
Site-10262,1431.2559968633,3955.44119019407
Site-10263,2329.79875553935,3498.92790621704
Site-2626,877.466710517002,796.437159427231
Site-2627,662.06219269282,2376.25541473896
Site-2628,-556.101072776914,1694.65216247819
Site-2629,516.597673071197,1573.52363153667
Site-2630,-200.700417554935,1246.38324788324
Site-2631,676.460157626074,910.99786229152
Site-2632,-280.911195041813,2570.64059471793
Site-2633,-414.708081911271,1709.61444607646
Site-2634,-372.799028665846,2720.89599631202
Site-2635,-962.220285074436,2649.59309955784
Site-2636,31.1530495788594,1611.79130108687
Site-2637,1082.17816270683,343.702466818567
Site-2638,986.905508178526,2261.8161382694
Site-2639,869.076219507188,1582.27679961373
Site-2640,515.139109277774,1358.63064771846
Site-5297,1294.60839945594,3957.96830757766
Site-5298,-143.226981113151,4396.09563942851
Site-5299,-579.422778652636,3737.50398804852
Site-5300,968.495355906129,3458.92574086427
Site-5301,828.448189531292,3853.58914467301
Site-5302,32.8765079424933,4520.27392446641
Site-5303,1190.74625858261,4258.7205335501
Site-5304,1115.40340424631,4889.33163881939
Site-5305,311.218956824065,3730.40856898375
Site-5306,428.287778806951,4305.95232950536
Site-5307,-72.7871836902038,3524.55737480805
Site-5308,-1076.04419342096,5249.81698348234
Site-5309,-489.440513334666,4890.77021889897
Site-5310,277.105992297212,3435.75141502495
Site-5311,552.939111764585,4520.80835615506
Site-7968,3261.71225352279,5370.46020250484
Site-7969,4903.4097324471,4629.29157495233
Site-7970,5139.04267975434,5959.12879940761
Site-7971,4363.07563875074,5126.41740644723
Site-7972,3538.87822662132,4397.39094292953
Site-7973,4829.72319899246,6042.28238630363
Site-7974,5164.57145754698,6083.79987347131
Site-7975,5069.78477616152,5634.87773299323
Site-7976,5689.2574227782,4614.05268742388
Site-7977,3548.82057938937,4351.19656460449
Site-7978,3914.33666881334,5363.16671141642
Site-7979,3836.82357985774,5363.16671141642
Site-7980,5251.93181324895,5499.63306866382
Site-7981,5198.67274632887,4704.24671393077
Site-7982,5166.00093794405,4704.24671393077
Site-10639,1450.92797258686,3340.75269061869
Site-10640,1360.83443535041,5263.17832483516
Site-10641,1648.50142320124,5452.24292086802
Site-10642,2502.32793297885,3491.09437447548
Site-10643,1284.37090071926,3671.67559670137
Site-10644,1492.63425050849,5544.82507213055
Site-10645,1211.5353276491,5208.96664315453
Site-10646,1193.43068614858,3667.87901183619
Site-10647,1391.77665486736,4542.27226006148
Site-10648,1485.02349570792,4436.22252879969
Site-10649,1786.64716510443,3347.30522284859
Site-10650,1478.36017796628,5437.69961056885
Site-10651,1195.3014955866,3773.3401343034
Site-10652,1377.81995237891,5275.67551864515
Site-10653,1585.831424303,4132.04610429536
Site-2641,586.374955345459,1162.75627014077
Site-2642,-702.89373782687,1167.43249102958
Site-2643,-55.1073255795701,1134.61574536874
Site-2644,175.533694185067,3361.27725931502
Site-2645,-1605.66556353036,1569.40474850032
Site-2646,486.879485651177,1264.71050511312
Site-2647,346.839039400664,2195.76633466624
Site-2648,-44.8747092795375,1320.19216891792
Site-2649,292.41362454917,1477.60586736162
Site-2650,736.004169343161,1583.16222599113
Site-2651,-658.879271893298,1357.20679556479
Site-2652,771.301628180478,1266.63215669662
Site-2653,627.841823569078,722.928158390483
Site-2654,162.146330211454,1731.84108629711
Site-2655,731.471613848538,799.830795608849
Site-2656,115.50742239154,1682.14944672612
Site-2657,-593.306536178009,2549.38693486502
Site-2658,851.287928741989,909.630548401934
Site-2659,398.339751656418,1442.24697207742
Site-2660,10.4751370143922,256.572840245879
Site-2661,-473.089136122254,2565.71326861527
Site-2662,863.042025719989,2076.5953881307
Site-2663,553.98695955391,2596.29447944008
Site-2664,281.320304635297,1454.17441500583
Site-2665,-603.787747408658,1377.53395294639
Site-2666,-556.101072776914,1676.57985158808
Site-2667,184.640802014526,3465.25970950931
Site-2668,486.879485651177,1303.35048782591
Site-2669,-593.306536178009,2589.18927372103
Site-2670,-665.721663846581,1611.92535943658
Site-5312,173.029295286459,4146.05592323856
Site-5313,-359.14414769839,3693.45809436352
Site-5314,317.939627911532,4040.07410071115
Site-5315,-441.933953137814,4890.77021889897
Site-5316,277.617865748894,4106.32740603961
Site-5317,1026.5598368494,4897.78698231737
Site-5318,-166.695078719225,4161.11814830036
Site-5319,1053.5630377189,2836.79598745243
Site-5320,325.699546867092,4154.46632157534
Site-5321,599.720027011804,3172.4693137151
Site-5322,-943.078173291801,4402.60115044794
Site-5323,1114.33487845296,4560.73316997986
Site-5324,718.981834422402,4389.79705128701
Site-5325,-528.900508636478,3785.99772850585
Site-5326,644.621182277384,4315.34065606812
Site-5327,203.003928722738,5024.60133884534
Site-5328,532.781706535198,4610.66621227901
Site-5329,1467.13252362102,3081.04073069997
Site-5330,-164.921621530391,4447.13536826498
Site-5331,-938.519301865771,4297.60950094657
Site-5332,-1029.94086468915,4559.38635598683
Site-5333,-1128.91821068935,5110.41415382711
Site-5334,920.085729289876,4546.18929518355
Site-5335,1329.35412801936,3089.82967052729
Site-5336,63.0271437885774,4100.51968517305
Site-5337,-960.241577612812,4382.86880230658
Site-5338,999.091776052376,4890.23059909122
Site-5339,-930.167607374336,4870.14325395667
Site-5340,592.153953036766,3152.49105091732
Site-5341,887.524856006367,4888.95787186541
Site-7983,4916.34809729242,4696.94174957318
Site-7984,5813.93874895246,4666.66541734898
Site-7985,4217.42342599591,5381.31784128343
Site-7986,4047.3410452102,5056.22638158075
Site-7987,4611.42966934187,5482.83737691938
Site-7988,5151.98893150665,5460.92336943247
Site-7989,5219.48797286775,5143.24396094844
Site-7990,5100.6573211744,4704.24671393077
Site-7991,4753.75178319239,6454.1294288295
Site-7992,5246.06375156715,5765.16734569359
Site-7993,4809.99726761082,4926.79128331397
Site-7994,3804.63666085756,5205.20979529513
Site-7995,3808.08394810925,5136.83982159471
Site-7996,4836.02611146329,5260.13027054697
Site-7997,4829.03606795524,4749.70647606931
Site-7998,4916.34809729242,4745.135187896
Site-7999,4942.15544385346,5294.20279891472
Site-8000,3488.9246761094,5342.73274199845
Site-8001,5219.48797286775,5179.75384311037
Site-8002,5363.75617971572,4815.80734895609
Site-8003,5278.82361139068,5639.31786182825
Site-8004,3687.7851884203,5395.92297414108
Site-8005,3528.93587385326,4351.19656460449
Site-8006,5039.67890305222,5143.24396094844
Site-8007,4467.89146767127,7091.87745788806
Site-8008,4703.59528620917,4928.72483823965
Site-8009,4730.80964621178,5430.63980327439
Site-8010,4921.7680611666,4613.03482133751
Site-8011,5666.52956219054,5107.88181252318
Site-8012,3776.11421292318,5412.87710497822
Site-10654,1512.13227849941,4378.69726972117
Site-10655,1636.77742844517,5610.52659276306
Site-10656,1593.40642529956,5746.21233866903
Site-10657,2527.09275247517,3479.92824757818
Site-10658,1338.85332785627,4202.29447025547
Site-10659,1327.03920525558,3865.42671536926
Site-10660,1301.52998509867,4202.29447025547
Site-10661,1862.52000296012,5527.77419106566
Site-10662,1695.49199368728,4352.89475707633
Site-10663,1496.77519056383,4364.30070959352
Site-10664,1361.15411911143,3340.75269061869
Site-10665,1465.54242729056,5625.90245549579
Site-10666,1327.03920525558,3903.89918887027
Site-10667,2113.36551736908,5427.32158921039
Site-10668,1453.19281404963,3605.35329584528
Site-10669,1337.12371543864,4283.03920787936
Site-10670,1945.08619889613,5344.91881050557
Site-10671,1406.46738239817,3657.74886994604
Site-10672,1816.18839527606,4181.35002468318
Site-10673,1772.71603576995,4960.45516068612
Site-10674,1938.63559827728,4174.86825069273
Site-10675,1491.84409542825,3889.63504250794
Site-10676,1543.83126132082,3485.90846117686
Site-10677,1585.831424303,4166.02013440193
Site-10678,1503.40282774431,4986.4233916909
Site-10679,1496.53931165675,4001.00229572717
Site-10680,1866.47161866953,6004.77630810729
Site-10681,1570.1966053529,5541.79871238844
Site-10682,1952.97212630428,6026.30009717013
Site-10683,1621.84045094115,4378.73146906673
Site-2251,-295.506952331127,2773.041026373
Site-2252,1110.53252545167,1244.02126586762
Site-2253,757.728878747832,1249.36626889342
Site-2254,865.644898045196,1337.03488762201
Site-2255,336.19265011791,1368.90403752662
Site-2256,-336.603043082028,2635.6065054605
Site-2257,-356.549880667342,3173.89381380953
Site-2258,831.816899064806,1255.55172621063
Site-2259,108.792238814597,2499.72783412176
Site-2260,503.747804697418,1647.55629864779
Site-2261,160.579787890251,1260.39192370878
Site-2262,-228.629181374993,2773.041026373
Site-2263,1125.50906411142,1223.66370881976
Site-2264,-679.200089668083,2671.33910533871
Site-2265,570.321200877168,852.069352513477
Site-2266,-720.989149497248,2754.4421892557
Site-2267,10.4751370143922,107.988015622645
Site-2268,456.79919974601,1695.48755614671
Site-2269,758.783852117368,1679.09730583612
Site-2270,147.706683971098,3245.92627982911
Site-2271,-1420.58203658457,1245.61000538926
Site-2272,278.677818045656,1183.69157991409
Site-2273,336.329524616684,2275.97571231696
Site-2274,578.483088183496,1369.68925941949
Site-2275,783.568068673906,1007.16805876588
Site-2276,706.035568166325,2361.69018064377
Site-2277,607.494274040203,732.105331774631
Site-2278,-1645.65000024894,1770.79105860882
Site-2279,570.321200877168,959.026965820152
Site-2280,-941.419761853638,2658.81515220329
Site-2281,37.8256844074734,3424.73107810887
Site-2282,-54.9942632874107,1249.63195188738
Site-2283,730.529325204801,637.464409282903
Site-2284,-98.8015047072336,1687.46866588193
Site-2285,602.616346195023,1113.63334013553
Site-2286,-780.712543698268,1867.96131486147
Site-2287,773.068232740284,649.279503930329
Site-2288,-1645.65000024894,1737.15665755662
Site-2289,-414.708081911271,1709.61444607646
Site-2290,92.0786136189719,2479.34604218135
Site-2291,-599.966399141169,2486.40755005154
Site-2292,270.226984721424,1524.4687720732
Site-2293,516.597673071197,1573.52363153667
Site-2294,-553.725641032091,3034.30952325345
Site-2295,-316.791812010379,1622.32766680685
Site-2296,162.146330211454,1682.14944672612
Site-2297,-367.534745004806,3034.8350694476
Site-2298,918.202963025557,2188.56236951274
Site-2299,742.277791369874,1699.55728081008
Site-2300,608.336292769777,1946.3091996303
Site-2301,835.145464724108,1682.05365373697
Site-2302,-62.2079493162763,3325.57058395854
Site-2303,-702.89373782687,1167.43249102958
Site-2304,-1593.00846872745,1770.79105860882
Site-2305,-156.228755271217,2971.63298444576
Site-2306,753.725345383179,2273.74770440563
Site-2307,-528.78733900716,2941.97206378635
Site-2308,-851.895966179511,2669.5090126725
Site-2309,10.4751370143922,306.10111512029
Site-2310,-593.306536178009,2589.18927372103
Site-2311,664.553893112469,1887.30990262529
Site-2312,232.613831640051,1707.64005344155
Site-2313,-553.725641032091,3154.04726337436
Site-2314,92.0786136189719,2520.10962606218
Site-2315,-431.665229987077,1731.02455391769
Site-2316,278.677818045656,1123.77380112186
Site-2317,-683.473857813521,1175.7100896506
Site-2318,835.145464724108,1770.52696203076
Site-2319,674.759767530895,1721.11210799023
Site-2320,564.602786478442,1528.49649963916
Site-2321,688.884472155703,732.105331774631
Site-2322,932.640557288292,2169.66040373988
Site-2323,-214.932184872361,2990.10513451746
Site-2324,465.237142742509,1532.16681537437
Site-2325,544.858030117866,2520.02662440702
Site-2326,633.644423675496,2457.40382497543
Site-2327,-64.6466661447609,3196.52200127418
Site-2328,717.077190372824,1506.41792813217
Site-2329,-30.7168845809499,2750.63783657297
Site-2330,-95.4724793189034,1343.71224126143
Site-2331,190.301543768816,1284.56083743096
Site-2332,65.1412023682623,459.879102829951
Site-2333,378.874831186093,1748.67158717099
Site-2334,-702.89373782687,1167.43249102958
Site-2335,1101.09496923749,369.931282499026
Site-2336,775.289912864862,1699.55728081008
Site-2337,-1583.10432811909,787.552391724034
Site-2338,378.874831186093,1666.60851971212
Site-2339,77.1462086062376,394.63934604589
Site-2340,675.324163010934,1297.99669456252
Site-2341,690.348325685451,1675.79642874384
Site-2342,-903.249118146905,1789.6602294655
Site-2343,-1068.78197791,2146.8500561326
Site-2344,679.375159023171,818.679637714033
Site-2345,599.873633740753,1263.24238875715
Site-2346,689.112630302952,1258.26158000002
Site-2347,-200.700417554935,1246.38324788324
Site-2348,-608.966730490705,2506.52377296232
Site-2349,-431.665229987077,1688.20433823523
Site-2350,825.01188600548,1792.6452891042
Site-2351,1120.01177576815,343.702466818567
Site-2352,-1658.81038312931,1762.38245834577
Site-2353,837.734138376675,2187.99671499288
Site-2354,829.984962383845,2076.5953881307
Site-2355,-753.653391404988,1875.77700915117
Site-2356,865.806147003264,2457.40382497543
Site-2357,68.1633191739478,167.679656780817
Site-2358,162.146330211454,1731.84108629711
Site-2359,66.6971008580596,1573.37218218716
Site-2360,-432.424906974243,3272.73093126861
Site-2361,-652.013822185337,1451.0466319401
Site-2362,-211.909738635959,2759.15739723755
Site-2363,-23.0737724254415,2772.57803212155
Site-2364,-9.78984155428894,578.900846591209
Site-2365,66.6971008580596,1624.59767405344
Site-2366,614.436785725673,1278.39730837374
Site-2367,-329.712215279947,2570.64059471793
Site-2368,141.44443628577,3430.97421660948
Site-2369,-599.966399141169,2486.40755005154
Site-2370,248.040344893677,1477.60586736162
Site-2371,-549.164708667019,2549.38693486502
Site-2372,10.4751370143922,157.516290497056
Site-2373,-395.567994044832,2845.68008180838
Site-2374,42.2124539484562,1495.89934318164
Site-2375,-397.750933835465,1688.20433823523
Site-2376,-30.7168845809499,2750.63783657297
Site-2377,-173.230412139789,2635.6065054605
Site-2378,58.5896178992759,143.164096972264
Site-2379,203.361631730842,1748.67158717099
Site-2380,516.597673071197,1532.16681537437
Site-2381,389.771900064651,2205.13449319904
Site-2382,1017.10601511358,1669.62535680741
Site-2383,563.115888989955,2469.18138771831
Site-2384,687.990417669317,625.649314635478
Site-2385,284.118574364623,2654.10530616629
Site-2386,378.840900149091,1460.18227523722
Site-2387,997.60009578839,2224.52786939471
Site-2388,-190.365647090077,1624.92764239325
Site-2389,-1147.06038480252,883.742687851397
Site-2390,-66.0587511755776,3416.72664109585
Site-2391,-214.073569875349,2646.12397760355
Site-2392,490.045556044784,1188.55878417075
Site-2393,-378.513235518081,2570.64059471793
Site-2394,430.808103623578,2381.99391830323
Site-2395,-223.884385584421,3012.22030807908
Site-2396,575.964865058805,2099.76309080159
Site-2397,763.900895151505,2125.87462883624
Site-2398,289.675093916839,1352.53272748095
Site-2399,8.57163290125295,3361.27725931502
Site-2400,315.763076610038,2264.62815992925
Site-2401,865.211707738459,2006.74161258733
Site-2402,639.904969535922,2168.55002421363
Site-2403,356.89597262333,2287.32326470466
Site-2404,53.136196130287,525.118859614013
Site-2405,503.747804697418,1695.48755614671
Site-2406,526.600171245778,2469.18138771831
Site-2407,-652.013822185337,1579.74961393729
Site-2408,570.321200877168,798.590545860139
Site-2409,853.090313015194,1555.60674411253
Site-2410,529.194912651153,1448.69413469463
Site-2411,574.56794558937,2381.99391830323
Site-2412,456.79919974601,1647.55629864779
Site-2413,-74.0118147123705,3437.20484787336
Site-2414,-1645.65000024894,1770.79105860882
Site-2415,763.900895151505,2211.22541959101
Site-2416,567.715215815326,2117.52788347107
Site-2417,261.866031549259,1666.60851971212
Site-2418,-870.60980617226,2658.72721006986
Site-2419,849.43527731999,2206.35107198952
Site-2420,826.032999433359,2206.35107198952
Site-2421,775.289912864862,1658.63733086217
Site-2422,-473.089136122254,2565.71326861527
Site-2423,-1645.65000024894,1737.15665755662
Site-2424,960.215094599822,736.177717942967
Site-2425,-694.659032187107,2657.65852531693
Site-2426,336.329524616684,2275.97571231696
Site-2427,-679.200089668083,2671.33910533871
Site-2428,64.225653329191,3361.27725931502
Site-2429,-54.9942632874107,1343.71224126143
Site-2430,804.406650604053,818.679637714033
Site-2431,830.725988434479,1846.87297534891
Site-2432,-23.0737724254415,2772.57803212155
Site-2433,-227.368499804675,2921.34207686407
Site-2434,-1593.00846872745,1770.79105860882
Site-2435,532.032130132397,1123.44886621904
Site-2436,970.250464346751,758.541989338025
Site-2437,-14.305096041535,2994.99507122678
Site-2438,68.1633191739478,167.679656780817
Site-2439,563.115888989955,2570.87186109572
Site-2440,679.22323243215,1455.25506289287
Site-2441,-1138.14597308062,904.979354578074
Site-2442,804.406650604053,894.07500613477
Site-2443,445.062048508158,1707.47037052143
Site-2444,-509.612200220374,1685.61600703313
Site-2445,503.747804697418,1647.55629864779
Site-2446,263.425975796928,1242.76644853476
Site-2447,-389.745417044829,2740.31508581422
Site-2448,-291.634253670713,1630.05307552997
Site-2449,202.552322905679,2794.15475308834
Site-2450,19.3050324857927,1573.37218218716
Site-2451,756.229418083414,1437.61711450596
Site-2452,-549.164708667019,2589.18927372103
Site-2453,599.873633740753,1263.24238875715
Site-2454,986.019682557537,2495.49996259316
Site-2455,504.932168062965,727.709291343063
Site-2456,-316.791812010379,1622.32766680685
Site-2457,564.602786478442,1574.46816502216
Site-2458,575.964865058805,2099.76309080159
Site-2459,461.266638866235,2450.2562649138
Site-2460,223.674479260371,2802.51765451903
Site-2461,532.032130132397,1188.55878417075
Site-2462,440.902869206787,1787.05423994759
Site-2463,465.237142742509,1573.52363153667
Site-2464,-372.799028665846,2720.89599631202
Site-2465,536.266789236527,1264.71050511312
Site-2466,837.734138376675,2187.99671499288
Site-2467,614.436785725673,1278.39730837374
Site-2468,-1597.55989492573,1547.79440277236
Site-2469,535.729100681822,2443.75876937396
Site-2470,831.816899064806,1337.03488762201
Site-2471,-1059.59738607563,2168.11188698867
Site-2472,-66.0587511755776,3416.72664109585
Site-2473,202.552322905679,2794.15475308834
Site-2474,-962.220285074436,2649.59309955784
Site-2475,115.50742239154,1682.14944672612
Site-2476,1008.29468339825,2261.8161382694
Site-2477,-1420.58203658457,1245.61000538926
Site-2478,-270.403522192906,1687.46866588193
Site-2479,368.501661815037,1560.83136386288
Site-2480,-49.6848495630448,3236.69398090954
Site-2481,-941.419761853638,2658.81515220329
Site-2482,1051.07303383771,2410.96921376815
Site-2483,-157.328537112894,1616.45911409361
Site-2484,478.077275324681,1521.82761133379
Site-2485,479.095048397735,719.600020665144
Site-2486,423.59753426341,2450.2562649138
Site-2487,-753.653391404988,1860.14562057176
Site-2488,-1147.06038480252,883.742687851397
Site-2489,690.212386183272,936.290112577994
Site-2490,-74.0118147123705,3437.20484787336
Site-2491,10.4751370143922,355.629389994701
Site-2492,19.3050324857927,1624.59767405344
Site-2493,567.715215815326,2117.52788347107
Site-2494,141.44443628577,3465.25970950931
Site-2495,456.79919974601,1695.48755614671
Site-2496,659.171209376338,1766.42778723662
Site-2497,-66.0587511755776,3416.72664109585
Site-2498,-205.092811482111,1375.39282816741
Site-2499,744.156129315186,1232.10038109022
Site-2500,618.857737044587,1162.75627014077
Site-2501,773.068232740284,625.649314635478
Site-2502,-227.368499804675,2845.68008180838
Site-2503,-485.172400963434,2959.7183014579
Site-2504,-688.523769357388,2738.76992532102
Site-2505,869.726607038776,821.775800105417
Site-2506,494.024449642533,1369.68925941949
Site-2507,804.406650604053,969.470374555508
Site-2508,452.397010160338,1542.50601941495
Site-2509,653.680427580777,1919.00766088456
Site-2510,490.045556044784,1123.44886621904
Site-2511,223.674479260371,2802.51765451903
Site-2512,-192.087070209916,1268.84619441707
Site-2513,601.428272112256,481.30597783504
Site-2514,1008.29468339825,2336.39267601877
Site-2515,675.427358644161,1919.00766088456
Site-2516,-572.402277050886,2924.22582611481
Site-2517,659.171209376338,1675.79642874384
Site-2518,479.095048397735,735.818562020982
Site-2519,-132.38725440423,2646.12397760355
Site-2520,945.086242701546,2495.49996259316
Site-2521,932.640557288292,2207.4643352856
Site-2522,-681.663036643347,1347.17401074483
Site-2523,382.710206318981,1352.53272748095
Site-2524,-581.656696023391,2659.06710372667
Site-2525,336.644866883819,2654.10530616629
Site-2526,608.336292769777,1731.65674115418
Site-2527,-30.7168845809499,2750.63783657297
Site-2528,-162.910405042054,1375.39282816741
Site-2529,-541.849879561122,1387.84126339312
Site-2530,-406.691805423811,2759.73417531641
Site-2531,-683.473857813521,1175.7100896506
Site-2532,-395.567994044832,2997.00407191976
Site-2533,134.280553490876,1812.72646427923
Site-2534,-583.14179145948,1367.22664249965
Site-2535,1095.55598679192,1223.66370881976
Site-2536,71.4145202545551,1381.23649231968
Site-2537,77.1462086062376,362.019467653859
Site-2538,-571.597363629093,1685.61600703313
Site-2539,-24.4356108263523,58.4597407482339
Site-2540,-608.966730490705,2506.52377296232
Site-2541,-416.582623007365,3256.00703105424
Site-2542,-1068.78197791,2146.8500561326
Site-2543,430.240830995672,1757.85135909467
Site-2544,-879.717117772896,1805.98953097503
Site-2545,763.900895151505,2083.19923345885
Site-2546,150.486603256475,1694.57235661887
Site-2547,-1420.58203658457,1245.61000538926
Site-2548,289.675093916839,1385.2753475723
Site-2549,709.232021684577,704.573811622186
Site-2550,-22.0873740072516,616.849804063419
Site-2551,-214.932184872361,2990.10513451746
Site-2552,633.644423675496,2710.0992223787
Site-2553,-836.019661307653,2596.37936342192
Site-2554,862.208916081042,934.537249065651
Site-2555,1110.53252545167,1244.02126586762
Site-2556,-156.228755271217,2873.14524931955
Site-2557,184.640802014526,3430.97421660948
Site-2558,-1138.14597308062,904.979354578074
Site-2559,-962.220285074436,2649.59309955784
Site-2560,-941.419761853638,2658.81515220329
Site-2561,119.879673757129,3361.27725931502
Site-2562,58.5896178992759,143.164096972264
Site-2563,248.040344893677,1571.33167678477
Site-2564,-46.2039272147662,1154.40612969704
Site-2565,-490.141234414747,2578.17511096538
Site-2566,690.348325685451,1698.45426836703
Site-2567,659.171209376338,1698.45426836703
Site-2568,160.977671532311,1440.68846177511
Site-2569,-100.318368186132,3068.85537331465
Site-2570,-1420.58203658457,1245.61000538926
Site-2571,830.658676228926,2006.74161258733
Site-2572,-780.712543698268,1867.96131486147
Site-2573,68.1633191739478,167.679656780817
Site-2574,-1798.05360989993,2025.77393162125
Site-2575,-58.562587345586,1501.2784663781
Site-2576,591.174884253254,500.67828893669
Site-2577,-105.592033326777,1320.19216891792
Site-2578,575.964865058805,2099.76309080159
Site-2579,1125.50906411142,1223.66370881976
Site-2580,1126.85535612396,1338.17028929479
Site-2581,831.816899064806,1357.40567797486
Site-2582,-753.454529637108,2770.11445319037
Site-2583,124.36955884754,1836.18868780249
Site-2584,-377.446200817588,2667.15892188964
Site-2585,703.964614740471,961.582362864469
Site-2586,336.644866883819,2695.92792582159
Site-2587,219.482233273311,1183.69157991409
Site-2588,664.553893112469,1887.30990262529
Site-2589,-295.759885346469,2625.08903331745
Site-2590,618.857737044587,1064.51041013029
Site-2591,1095.55598679192,1223.66370881976
Site-2592,432.704760728639,2195.76633466624
Site-2593,-1328.66991611454,802.559000746008
Site-2594,-223.402757067261,1616.45911409361
Site-2595,451.564907417903,1816.2571208005
Site-2596,-377.446200817588,2646.12397760355
Site-2597,1008.55123025059,1647.95131589864
Site-2598,-594.209746072749,2915.35270727904
Site-2599,668.536922626828,722.928158390483
Site-2600,202.552322905679,2794.15475308834
Site-2601,-500.557967662765,1408.4558842866
Site-2602,38.3382354965573,1695.04364074087
